;index;municipio;Estado;ano;Código do Prestador;Prestador;Sigla do Prestador;Abrangência;Tipo de serviço;Natureza jurídica;POP_TOT;POP_URB;AG006;AG011;AG018;AG021;ES009;FN006;FN033;FN048;FN058;IN023;IN024;IN046;IN049;IN055;IN056;IN075;IN076;IN079;IN080;IN084;IN085;SNSI4;SNSI1;SNSI2;SNSI5;cod_ibge;TCE01;TCE02;TCE03;TCE04;TCE05;TCE06;TCE13;TCE14;TCE15;TCE16;TCE17;TCE18;TCE19;TCE20;TCE21;TCE26;TCE28;TCE29
42;353;Auriflama;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;14961;13640;979.45;952.34;0.0;5994.0;5668.0;4075145.76;291041.07;;;100.0;100.0;80.89;16.25;95.03;92.23;0.0;0.32;100.32;100.32;0.0;100.0;0.02767879932615247;0.27515605705769663;0.1994951262120852;-2.0258729333212546;3504206;possui registro;100,00;96,70;100,00;não;;não;não;;não;;não;;não;;sim;sim;sim
43;361;Avaí;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;5275;3542;223.28;229.3;0.0;1577.0;1477.0;1012740.29;56173.78;;;91.11;88.79;81.22;13.63;61.18;59.62;0.0;0.0;102.08;102.08;0.0;102.08;-0.026961662486564064;0.028165190743913323;0.027227909292060655;1.5913448272694148;3504305;possui registro;100,00;100,00;100,00;não;;não;não;;não;;não;;não;;não;não;não
44;369;Avanhandava;SP;2015;35044011;Departamento de Água e Esgoto de Avanhandava;DAAEA;Local;Água e Esgoto;Autarquia;12719;10754;1036.3;500.76;0.0;3888.0;3862.0;1663178.37;7262.0;0.0;0.0;100.0;100.0;98.85;51.68;84.55;84.55;0.0;13.6;124.01;100.0;0.0;103.33;0.5167808549647785;0.11021182047104122;0.1074981321418929;0.05050380228316664;3504404;possui registro;100,00;100,00;100,00;não;;sim, para todos os órgãos e entidades;sim;Distribuição de panfletos para o uso racional de água;sim;Existe torneiras com redutores e caixas acopladas;sim;Existe torneiras com redutores e caixas acopladas;não;;sim;sim;sim
45;377;Avaré;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;88385;84609;6726.1;5650.0;0.0;35991.0;34052.0;25516992.35;2602936.66;;;100.0;96.59;83.56;30.43;96.55;92.46;0.96;0.44;108.62;106.53;0.0;103.22;0.15998870073296567;0.2705525624282929;0.14554298531251028;0.08158907305393602;3504503;possui registro;98,00;100,00;98,00;não;;não;não;;não;;não;;não;;sim;não;sim
46;385;Bady Bassitt;SP;2015;35046011;Prefeitura Municipal de Bady Bassitt;PMBB;Local;Água e Esgoto;Administração pública direta;16359;15301;828.06;828.06;0.0;10346.0;10077.0;1440319.59;;324336.21;0.0;100.0;95.99;80.0;0.0;93.53;89.79;1.02;0.0;100.0;100.0;0.0;100.0;0.0;0.5483717399563438;0.43101450809403563;;3504602;possui registro;100,00;100,00;100,00;sim;Lei 2191;parcialmente;não;;não;;não;;não;;sim;não;sim
47;393;Balbinos;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;4819;1550;170.26;171.37;0.0;636.0;611.0;389118.21;46614.33;;;100.0;84.13;45.28;10.16;91.39;27.06;0.0;0.0;100.0;100.0;0.0;100.0;-0.006519440855162761;0.13058885729391437;0.005434962111034441;3.0900949443051604;3504701;possui registro;100,00;100,00;100,00;sim;Outro Plano Municipal de Saneamento;não;não;;não;;não;;não;;não;não;não
48;401;Bálsamo;SP;2015;35048011;Prefeitura Municipal de Bálsamo;PMB;Local;Água e Esgoto;Administração pública direta;8773;8035;648.58;648.58;0.0;3331.0;3292.0;406971.0;;0.0;0.0;100.0;100.0;88.35;9.45;100.0;100.0;0.0;0.0;100.0;100.0;0.0;100.0;0.0;1.0;1.0;;3504800;possui registro;99,00;99,00;99,00;não;;sim, para todos os órgãos e entidades;não;;não;;não;;não;;sim;não;sim
49;407;Bananal;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;10775;8597;548.96;557.61;0.0;3649.0;3311.0;2203803.7;1088008.42;;;94.58;87.22;75.09;20.01;75.46;69.59;0.0;1.04;110.98;109.09;0.35;109.09;-0.015757067910230127;0.03653562602805872;0.046776151110875484;0.7850246243706043;3504909;possui registro;97,00;97,00;100,00;não;;parcialmente;não;;não;;não;;não;;sim;não;sim
50;415;Barão de Antonina;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;3353;2059;178.74;162.07;0.0;1189.0;864.0;643415.1;25358.86;;;100.0;91.06;64.9;32.43;73.7;55.92;0.75;14.39;110.83;110.0;0.0;109.17;0.0932639588228713;0.045014918444817024;0.020142019141710408;-0.5106329866691517;3505005;possui registro;100,00;81,70;81,70;sim;Lei Em fase de aprovação do Legislativo;não;não;;não;;não;;não;;sim;não;sim
51;423;Barbosa;SP;2015;35051011;Prefeitura Municipal de Barbosa;PMB;Local;Água e Esgoto;Administração pública direta;7128;6027;338.0;278.0;0.0;2280.0;2209.0;284125.5;;4980.0;0.0;99.72;99.72;91.35;14.5;99.33;99.33;0.6;0.0;100.0;100.0;0.0;100.0;0.1775147928994083;0.9375797568160276;0.9235499185668166;0.007232084155161115;3505104;possui registro;100,00;100,00;100,00;sim;Lei 1.956/2012;parcialmente;não;;sim;projetos e palestras;não;;não;;não;não;sim
52;431;Bariri;SP;2015;35052011;Serviço de Água e Esgoto do Município de Bariri;SAEMBA;Local;Água e Esgoto;Autarquia;34048;32304;4256.26;2200.5;0.0;13066.0;12894.0;4876469.79;216658.8;0.0;0.0;100.0;100.0;95.45;48.3;100.0;100.0;0.69;0.92;100.0;100.0;0.69;101.54;0.48299680940544043;1.0;1.0;0.06937113838680017;3505203;possui registro;100,00;100,00;100,00;sim;Lei 4616/2015;sim, para todos os órgãos e entidades;sim;Caminhao água potável, reservatorios em escolas;sim;Caminhao água potável, reservatorios em escolas;sim;Caminhão água potável;sim;Reservatórios adicionais com abastecimento através de caminhões;sim;não;sim
53;437;Barra Bonita;SP;2015;35053011;Serviço Autônomo de Água e Esgoto;SAAE;Local;Água e Esgoto;Autarquia;36321;35559;4748.85;2366.35;0.0;14995.0;14995.0;10424216.97;1051000.0;0.0;0.0;100.0;100.0;16.0;30.07;100.0;100.0;0.19;0.0;103.19;100.26;0.0;101.54;0.501700411678617;1.0;1.0;-0.0009952326287294539;3505302;possui registro;100,00;100,00;28,00;não;;sim, para todos os órgãos e entidades;não;;não;;não;;sim;Tratar água do rio.;sim;não;sim
54;445;Barra do Chapéu;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;5585;1644;169.47;142.93;0.0;1145.0;519.0;524175.9;713176.32;;;100.0;59.18;0.0;38.31;38.12;17.42;0.74;12.64;112.08;112.08;0.74;112.08;0.1566058889478963;0.022611673381912646;0.009261742111823297;-0.9073825103060819;3505351;não possui registro;;;;não;;parcialmente;não;;não;;não;;não;;não;não;não
55;453;Barra do Turvo;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;7828;3215;228.81;212.54;0.0;1535.0;1125.0;1037352.39;309598.41;;;100.0;74.43;73.01;28.75;41.13;30.57;0.0;2.27;146.67;146.67;0.0;146.67;0.07110703203531321;0.013470619605925152;0.011605063406467633;0.21216304117468612;3505401;possui registro;100,00;90,00;95,00;não;Decreto 0;não;não;;não;;não;;não;;não;não;sim
56;461;Barretos;SP;2015;35055011;Serviço Autônomo de Água e Esgoto de Barretos;SAAEB;Local;Água e Esgoto;Autarquia;119243;115610;12153.0;8512.23;0.0;45615.0;45276.0;29729701.55;1445619.47;0.0;0.0;97.18;97.18;100.0;29.51;94.7;94.22;0.0;0.0;100.0;100.0;0.0;100.0;0.29957788200444335;0.4764249992853245;0.4537326596652174;0.09373654954451645;3505500;possui registro;100,00;100,00;100,00;não;;parcialmente;sim;O município possui cadastramento de todas as represas existentes no município;não;;não;;sim;Através de captação de agua mista, captação superficial e subterrânea tendo todos sist.interligados;sim;sim;sim
57;469;Barrinha;SP;2015;35056011;Prefeitura Municipal de Barrinha;PMB;Local;Água e Esgoto;Administração pública direta;31230;30884;3529.08;2569.98;0.0;9500.0;9500.0;1093423.25;;26217.4;0.0;97.5;97.5;0.0;19.6;96.42;96.42;1.51;0.0;100.11;100.11;2.62;94.91;0.27177054643136456;0.8014734279100465;0.8014734279100465;-0.0;3505609;possui registro;100,00;95,00;5,00;sim;Outro EM ELABORAÇÃO JURIDICO;parcialmente;não;;não;;não;;não;;não;não;sim
58;475;Barueri;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;262275;262275;605.26;18831.36;25523.3;84555.0;57477.0;111727967.48;14886177.33;;;100.0;87.9;19.85;39.2;100.0;87.9;0.0;0.31;100.1;100.0;2.06;100.0;0.27928060329386684;1.0;0.27084865347368;0.26969199484196005;3505708;possui registro;98,00;74,00;54,00;sim;Lei 2247/2013;sim, para todos os órgãos e entidades;sim;ACORDO COM A SABESP PARA ABASTECIMENTO PRECÁRIO DO SISTEMA DE DISTRIBUIÇÃO DE ÁGUA;sim;ACORDO DE CONTINGÊNCIA COM A SABESP PARA ABASTECIMENTO COM ÁGUA DE TODA A REDE PÚBLICA DE ENSINO;sim;ACORDO DE CONTINGÊNCIA COM A SABESP PARA ABASTECIMENTO COM ÁGUA DE TODA A REDE MUNICIPAL DE BÁSICA S;não;;sim;sim;sim
59;483;Bastos;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;21067;18144;1202.02;1222.86;0.0;7776.0;7736.0;5552252.27;372487.24;;;100.0;100.0;83.95;10.83;87.22;87.0;0.0;0.43;100.0;100.0;0.43;100.0;-0.01733748190545903;0.05788059233989886;0.05709838924412607;1.8036509939296659;3505807;possui registro;100,00;100,00;100,00;não;;não;não;;sim;Abastecimento da rede municipal de saúde e ensino por meio de caminhões pipa;sim;Abastecimento da rede municipal de saúde e ensino por meio de caminhões pipa;não;;não;não;não
60;490;Batatais;SP;2015;35059011;Prefeitura Municipal de Batatais;PMB;Local;Água e Esgoto;Administração pública direta;60589;53582;7790.0;6328.0;0.0;22978.0;22729.0;8846374.47;;0.0;1719950.91;98.46;98.46;77.26;18.92;87.07;87.07;0.46;0.56;100.0;121.34;0.0;100.0;0.18767650834403082;0.19432097724250022;0.17581198664398312;0.025783619461411368;3505906;possui registro;97,00;100,00;100,00;não;;sim, para todos os órgãos e entidades;não;;sim;abastecimento caminhão pipa;sim;abastecimento caminhão pipa;sim;abastecimento caminhão pipa;sim;não;sim
61;498;Bauru;SP;2015;35060011;Departamento de Água e Esgoto;DAE;Local;Água e Esgoto;Autarquia;366992;360853;44045.52;22832.85;0.0;132156.0;131711.0;117437856.61;2438362.03;0.0;0.0;99.9;98.8;4.12;50.33;98.23;97.15;0.37;0.13;105.59;105.59;2.07;100.0;0.48160789110901625;0.36265723591530885;0.19095940392754218;-0.14805099507663735;3506003;possui registro;99,50;98,50;10,00;não;;parcialmente;sim;Comunicação para uso racional de água, rodizio, caminhões pipa.;sim;As ações previstas na questão 16 abrangem o municio, incluindo a rede municipal de ensino.;sim;as ações previstas na questão 16 abrangem o município, com priorização hospitais, idosos e acamados;sim;Caminhões pipas e rodizio;sim;não;sim
62;506;Bebedouro;SP;2015;35061011;Serviço Autônomo de Água e Esgoto de Bebedouro;SAAEB;Local;Água e Esgoto;Autarquia;77627;73973;10655.17;5493.85;0.0;32609.0;32609.0;17381775.65;942718.23;0.0;0.0;99.99;99.99;33.0;48.44;99.89;99.89;0.02;0.0;100.0;100.0;0.0;100.0;0.48439583788902474;0.9410266940856875;0.9410266940856875;-0.23848947199516518;3506102;possui registro;100,00;100,00;33,00;sim;Lei 3802;sim, para todos os órgãos e entidades;sim;Racionamento com corte de distribuição por período estabelecido pelo SAAEB;sim;Racionamento com corte de distribuição por período estabelecido pelo SAAEB;sim;Racionamento com corte de distribuição por período estabelecido pelo SAAEB;não;;não;não;sim
63;514;Bento de Abreu;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;2879;2631;169.15;170.16;0.0;1068.0;1048.0;736533.25;39497.28;;;100.0;100.0;85.42;14.48;94.16;93.68;3.33;0.0;100.0;100.0;0.0;100.0;-0.005971031628731804;0.1424140093058044;0.13463568613924515;1.0634679482605718;3506201;possui registro;100,00;100,00;100,00;sim;Lei 1716;parcialmente;sim;Criação de poços semi-artesiano;não;;não;;não;;sim;não;sim
64;522;Bernardino de Campos;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;11157;10000;696.75;659.24;0.0;4345.0;4175.0;3207004.5;53349.37;;;99.88;97.7;87.8;20.39;89.52;87.57;0.81;0.0;107.89;107.02;0.0;104.82;0.053835665590240334;0.16153917540807572;0.11762700532940858;-4.147193182732284;3506300;possui registro;100,00;100,00;100,00;sim;Lei Saneamento Básico;não;sim;Fornecimento através de caminhão pipa;sim;Caminhão pipa;sim;Caminhão pipa;sim;Caminhão pipa;sim;não;sim
65;530;Bertioga;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;56555;55632;8545.31;5436.33;0.0;26393.0;10906.0;21224970.61;27255794.43;;;58.44;51.02;45.78;34.91;57.49;50.19;1.21;2.91;111.87;111.87;4.21;111.87;0.36382296253734503;0.0284749186325564;0.03829603720215504;0.17068369122875093;3506359;possui registro;100,00;69,00;100,00;não;;sim, para todos os órgãos e entidades;sim;Ampliação da reserva de água potável do município, de 5 milhões de litros para 25 milhões de litros;sim;Ampliação da reserva e utilização de programas de economia de água;sim;Ampliação da reserva e utilização de programas de economia de água;sim;Utilização de caminhão pipa para distribuição de água portável;sim;sim;sim
66;538;Bilac;SP;2015;35064011;Prefeitura Municipal de Bilac;PMB;Local;Água e Esgoto;Administração pública direta;7682;7064;550.0;548.0;0.0;3227.0;3165.0;476284.26;;0.0;162973.2;98.95;98.95;84.71;7.27;97.63;99.58;0.0;0.0;100.0;100.0;0.0;100.0;0.0036363636363636598;0.3088149703932385;0.0;1.2318181818181841;3506409;possui registro;100,00;100,00;100,00;sim;Lei Lei Municipal nº 1952/2013.;não;não;;não;;não;;não;;sim;não;sim
67;544;Birigui;SP;2015;35065011;Prefeitura Municipal de Birigui;PMB;Local;Água e Esgoto;Administração pública direta;118352;114824;6759.14;10016.02;6935.16;44573.0;43922.0;19421643.97;;139909.38;;100.0;100.0;99.51;27.47;100.0;100.0;0.17;2.52;95.15;94.94;0.24;89.55;0.26859934425271825;1.0;1.0;0.020357333394143484;3506508;possui registro;100,00;100,00;100,00;não;;sim, para todos os órgãos e entidades;sim;LEI 5895/2014;sim;LEI 5895/2014;sim;LEI 5895/2014;sim;LEI 5895/2014;sim;não;sim
68;552;Biritiba-Mirim;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;31158;26742;1126.14;1001.34;0.0;7168.0;6160.0;4105638.61;4336202.83;;;64.55;55.31;67.31;30.97;55.4;47.47;0.0;0.13;117.75;117.75;0.39;118.36;0.11082103468485272;0.03333540962767607;0.02822677351388743;0.19815453981218983;3506607;não possui registro;;;;não;;não;sim;Sim, limpeza de rios e córregos.;não;;não;;não;;sim;não;não
69;563;Bocaina;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;11810;10882;992.0;817.0;0.0;4847.0;4541.0;3547720.84;481331.19;;;100.0;100.0;79.68;28.73;100.0;98.7;0.25;0.0;107.26;106.99;0.77;105.11;0.17641129032258063;1.0;0.6303668593111128;0.0005226796861758924;3506805;possui registro;100,00;95,00;100,00;não;;sim, para todos os órgãos e entidades;sim;Orientação a população via mídia local;sim;Uso de caminhão pipa;sim;Uso de caminhão pipa;não;;não;não;sim
70;571;Bofete;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;10879;6936;475.15;478.29;0.0;3303.0;2925.0;1916048.73;378356.95;;;98.04;88.31;76.51;21.55;62.51;56.3;0.2;0.4;105.21;105.21;0.4;104.79;-0.006608439440176861;0.041607107075226704;0.02154817720792268;0.8674802705152709;3506904;possui registro;100,00;90,00;90,00;sim;Lei 2121;parcialmente;sim;A concessionaria possui captações alternativas para garantir o abastecimento;sim;A concessionária possui plano de contingênciamento de emergência para suprir a Rede de Ensino;sim;A concessionária possui plano de contingênciamento de emergência para suprir a Rede de Saúde;sim;Em casos extremos a águaé transportada em um caminhão pipa até o estação de tratamento da concession;sim;sim;sim
71;579;Boituva;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;55725;52419;3605.71;3277.59;0.0;18726.0;15828.0;14208635.36;5679498.4;;;82.88;71.14;67.28;22.61;77.96;66.92;0.5;0.17;101.53;101.53;1.53;100.17;0.09100010816177673;0.10935378160284147;0.08104182734693587;-0.5717803832402245;3507001;possui registro;99,50;95,90;43,00;sim;Lei 2202/2011 - Plano Municipal de Saneamento.;parcialmente;não;;não;;não;;sim;Cadastramento e abastecimento de água potável através de caminhões pipas.;não;não;sim
72;587;Bom Jesus dos Perdões;SP;2015;35071011;Prefeitura Municipal de Bom Jesus dos Perdoes;PMBJP;Local;Água e Esgoto;Administração pública direta;23025;20301;1550.06;1006.55;0.0;7431.0;5879.0;2789375.25;;0.0;0.0;96.97;96.97;0.0;34.91;90.0;86.97;0.0;0.0;100.0;100.0;0.0;100.0;0.3506380398178135;0.18385502471169698;0.5387992450126585;-0.11169146606139635;3507100;possui registro;90,00;70,00;;não;;não;não;;não;;não;;não;;não;não;sim
73;593;Bom Sucesso de Itararé;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;3831;2607;175.22;124.55;0.0;914.0;824.0;531795.98;30411.19;;;85.62;81.78;76.86;44.76;58.26;55.65;2.29;0.77;109.17;108.33;0.0;103.33;0.2891793174295172;0.029637120773556326;0.0281197018755776;-0.27353199794453803;3507159;não possui registro;;;;sim;Lei Lei Municipal;não;não;;não;;não;;não;;não;não;sim
74;601;Borá;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;836;651;60.08;57.24;0.0;379.0;372.0;244600.69;29734.77;;;100.0;100.0;85.24;22.89;100.0;100.0;0.83;1.67;100.0;100.0;0.83;100.0;0.04727030625832218;1.0;1.0;-0.6579522757535419;3507209;possui registro;100,00;100,00;100,00;não;;parcialmente;não;;não;;não;;não;;não;não;sim
75;609;Boracéia;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;4631;4152;316.99;263.68;0.0;1507.0;1482.0;1227019.02;104687.57;;;98.77;98.39;84.04;25.2;88.56;88.21;0.0;0.0;103.33;103.33;0.0;103.33;0.16817565222877695;0.10566396361251992;0.08330185471990317;-0.16317578929274038;3507308;possui registro;100,00;100,00;100,00;sim;Lei;parcialmente;não;;sim;Palestras para os alunos;não;;não;;não;não;sim
76;617;Borborema;SP;2015;35074011;Prefeitura Municipal de Borborema;PMB;Local;Água e Esgoto;Administração pública direta;15569;14032;1400.0;1040.0;0.0;6600.0;6200.0;2055109.42;;25723.0;;99.99;64.14;97.78;32.33;90.11;90.11;0.0;0.0;100.0;100.0;0.0;100.0;0.2571428571428571;0.41881244133499507;0.15202882200349543;-0.6692242543548419;3507407;possui registro;100,00;100,00;100,00;não;;parcialmente;não;;não;;não;;não;;sim;sim;sim
