;index;municipio;Estado;ano;Código do Prestador;Prestador;Sigla do Prestador;Abrangência;Tipo de serviço;Natureza jurídica;POP_TOT;POP_URB;AG006;AG011;AG018;AG021;ES009;FN006;FN033;FN048;FN058;IN023;IN024;IN046;IN049;IN055;IN056;IN075;IN076;IN079;IN080;IN084;IN085;SNSI4;SNSI1;SNSI2;SNSI5;cod_ibge;TCE01;TCE02;TCE03;TCE04;TCE05;TCE06;TCE13;TCE14;TCE15;TCE16;TCE17;TCE18;TCE19;TCE20;TCE21;TCE26;TCE28;TCE29
43;344;Atibaia;SP;2016;35041011;Saneamento Ambiental de Atibaia;SAAE;Local;Água e Esgoto;Autarquia;138449;126011;11678.25;7686.13;0.0;40360.0;25523.0;45106831.82;1868959.83;0.0;0.0;91.66;50.29;65.71;50.6;83.43;45.77;0.03;5.66;154.52;163.52;0.8;100.81;0.3418423137028236;0.0502376574460698;0.002539778823069078;0.10563197123254069;3504107;possui registro;49,94;90,80;87,31;Sim;Decreto Plano Municipal de Resíduos Sólidos;Sim, para todos os órgãos e entidades;sim;Legislação municipal para contenção de consumo Lei 4.340/2015;Sim;Legislação municipal para contenção de consumo Lei 4.340/2015;Não;;não;;Sim;sim;sim
44;352;Auriflama;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;15024;13697;996.96;970.81;0.0;6094.0;5794.0;4627304.91;164765.13;0.0;0.0;100.0;100.0;94.18;15.95;94.62;92.24;0.0;0.0;100.32;100.0;0.0;100.0;0.026229738404750513;0.22396474886692133;0.20539915396100086;0.052352737715497775;3504206;possui registro;98,00;100,00;100,00;Sim;Outro Sabesp;Não;não;;Não;;Não;;não;;Sim;não;sim
45;360;Avaí;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;5306;3563;231.5;230.54;0.0;1595.0;1497.0;1132459.19;78981.37;0.0;0.0;91.61;89.25;98.5;16.64;61.52;59.93;0.0;0.0;103.33;103.33;0.0;103.33;0.004146868250540003;0.017722591887452198;0.01959028422583318;1.1538061034851441;3504305;possui registro;99,00;100,00;100,00;Não;;Não;não;;Não;;Não;;não;;Não;não;sim
46;368;Avanhandava;SP;2016;35044011;Departamento de Água e Esgoto de Avanhandava;DAAEA;Local;Água e Esgoto;Autarquia;12918;10923;1063.5;541.2;0.0;3949.0;3927.0;2198920.05;7961.26;0.0;87781.99;100.0;100.0;93.87;49.11;84.56;84.56;0.0;9.76;124.12;100.0;0.0;100.0;0.49111424541607895;0.07799945320419921;0.08311598130207977;0.04966633206729168;3504404;possui registro;100,00;100,00;100,00;Sim;Lei 2.190 de 05/12/2016 - Drenagem Urbana e Remanejo de águas pluviais;Sim, para todos os órgãos e entidades;sim;Distribuição de panfletos para o uso racional de água;Sim;Instalacão de torneiras com redutores e descargas dos banheiros com caixas acopladas;Sim;Instalacão de torneiras com redutores e sistema de descarda dos banheiros com caixas acopladas;não;;Sim;não;sim
47;376;Avaré;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;88938;85139;7032.5;5791.95;0.0;36966.0;35164.0;31280913.93;3387343.93;0.0;0.0;100.0;97.59;99.81;31.41;97.01;93.42;0.61;0.54;106.65;104.96;0.45;103.46;0.17640241734802709;0.4611346355320373;0.3098561436220541;-0.10259297400294073;3504503;possui registro;98,00;100,00;100,00;Não;;Parcialmente;não;;Não;;Não;;não;;Sim;não;sim
48;384;Bady Bassitt;SP;2016;35046011;Prefeitura Municipal de Bady Bassitt;PMBB;Local;Água e Esgoto;Administração pública direta;16604;15531;813.96;813.96;0.0;11023.0;10753.0;1792508.68;;7800.0;0.0;100.0;96.0;80.0;0.0;93.54;89.79;0.0;0.0;100.0;100.0;0.0;100.0;0.0;0.47070654243842286;0.35602911368118595;;3504602;possui registro;100,00;100,00;100,00;Sim;Lei 2191;Parcialmente;não;;Não;;Não;;não;;Sim;sim;sim
49;392;Balbinos;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;5006;1611;159.77;161.14;0.0;639.0;617.0;1068116.12;81670.81;0.0;0.0;100.0;94.79;59.74;10.45;91.39;30.5;0.0;0.0;100.0;100.0;0.0;100.0;-0.008574826312824468;0.04746743398499996;0.004249439793797675;-0.3152702054247554;3504701;possui registro;100,00;100,00;100,00;Sim;Outro Plano Municipal de Saneamento;Não;não;;Não;;Não;;não;;Não;não;não
50;400;Bálsamo;SP;2016;35048011;Prefeitura Municipal de Bálsamo;PMB;Local;Água e Esgoto;Administração pública direta;8841;8098;645.68;645.68;0.0;3347.0;3347.0;488135.08;;0.0;0.0;100.0;100.0;87.14;8.21;100.0;100.0;0.0;0.0;100.0;100.0;0.0;100.0;0.0;1.0;1.0;;3504800;possui registro;99,00;99,00;99,00;Não;;Sim, para todos os órgãos e entidades;não;;Não;;Não;;não;;Sim;sim;sim
51;406;Bananal;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;10821;8634;586.0;564.7;0.0;3781.0;3398.0;2677591.69;522765.68;0.0;0.0;96.81;88.29;85.39;24.28;77.25;70.45;1.02;0.34;110.98;109.85;0.69;109.85;0.03634812286689415;0.10598167120945595;0.05752907005393748;3.306782142082124;3504909;possui registro;93,00;93,00;100,00;Não;;Não;não;;Sim;SABESP;Não;;não;;Não;não;sim
52;414;Barão de Antonina;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;3380;2075;189.92;162.44;0.0;1204.0;884.0;718798.38;44813.27;0.0;0.0;100.0;92.05;79.57;35.83;73.49;56.51;0.0;0.79;106.67;105.83;0.0;105.83;0.14469250210614992;0.03338391823960892;0.02855817357062575;-0.5514299835904746;3505005;possui registro;97,20;100,00;97,20;Sim;Lei Lei nº 756, de 10 de Dezembro de 2015;Não;não;;Não;;Não;;não;;Sim;não;sim
53;422;Barbosa;SP;2016;35051011;Prefeitura Municipal de Barbosa;PMB;Local;Água e Esgoto;Administração pública direta;7190;6080;339.0;290.0;0.0;2305.0;2234.0;343747.53;;750.0;0.0;100.0;100.0;91.38;14.45;100.0;100.0;0.24;0.0;100.0;100.0;0.0;100.0;0.14454277286135697;1.0;1.0;0.18574237954768916;3505104;possui registro;96,00;97,00;100,00;Sim;Lei 2.022/2013;Não;não;;Não;;Não;;não;;Não;não;sim
54;430;Bariri;SP;2016;35052011;Serviço de Água e Esgoto do Município de Bariri;SAEMBA;Local;Água e Esgoto;Autarquia;34328;32570;4320.79;2262.84;0.0;14024.0;13737.0;5257132.67;21552.68;0.0;0.0;100.0;100.0;95.47;47.63;100.0;100.0;0.89;1.29;100.0;100.0;0.82;100.83;0.47629021544671224;1.0;1.0;0.013885379423072951;3505203;possui registro;100,00;100,00;100,00;Sim;Lei 4616/2015;Sim, para todos os órgãos e entidades;sim;Plano Emergencial para Água Potável / Combate a Incêndios - Conforme determina plano da Defesa Civil;Sim;Unidades escolares tem reservatórios de água para suprir a necessidade em caso emergencial;Sim;Caminhões específicos com água potável para atender a situação emergencial;sim;Poços profundos de abastecimento, manancial, lagos e rios. Água será tratada;Sim;não;sim
55;436;Barra Bonita;SP;2016;35053011;Serviço Autônomo de Água e Esgoto;SAAE;Local;Água e Esgoto;Autarquia;36326;35564;4754.73;2365.54;0.0;15563.0;15563.0;11186057.11;1100000.0;0.0;0.0;100.0;100.0;16.25;30.35;100.0;100.0;0.04;0.15;102.41;100.6;0.0;101.31;0.5024869971586188;1.0;1.0;-0.0015678390164559873;3505302;possui registro;100,00;100,00;19,00;Sim;Lei Plano Municipal de Saneamento Básico;Sim, para todos os órgãos e entidades;sim;Através de informativo pela Autarquia (SAAE) e propaganda em emissoras de rádio.;Sim;Ações através de rádio e informativo.;Sim;Ações através de rádio e informativo.;sim;O município está elaborando o plano de perdas.;Sim;não;sim
56;444;Barra do Chapéu;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;5619;1654;155.45;147.75;0.0;1162.0;535.0;558937.31;254665.74;0.0;0.0;100.0;60.64;30.34;29.83;38.51;17.85;0.0;6.25;113.33;113.33;0.0;112.92;0.04953361209392082;0.009079265886843059;0.006456301845674945;0.6837053036338822;3505351;possui registro;29,43;29,43;;Sim;Outro Plano;Não;não;;Não;;Não;;não;;Não;não;sim
57;452;Barra do Turvo;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;7804;3205;220.64;210.44;0.0;1574.0;1154.0;1083871.04;;0.0;0.0;100.0;75.26;87.56;27.08;41.75;30.91;0.0;0.65;127.5;127.5;0.0;127.5;0.04622915155910079;0.01744919692971293;0.011117843134214971;0.3498652631691554;3505401;não possui registro;60,00;;;Não;;Parcialmente;não;;Não;;Não;;não;;Não;não;não
58;460;Barretos;SP;2016;35055011;Serviço Autônomo de Água e Esgoto de Barretos;SAAEB;Local;Água e Esgoto;Autarquia;119948;116294;11714.16;9274.27;0.0;47240.0;47272.0;33495285.89;4903962.63;0.0;0.0;100.0;100.0;99.76;28.03;96.95;96.95;0.0;0.0;100.0;100.0;0.0;100.0;0.20828552794225108;0.5223153195640621;0.5730438227993689;0.3047366295914937;3505500;possui registro;100,00;100,00;97,00;Não;;Parcialmente;sim;Interligação de todods os sistemas de água, direcionando fluxo para áreas carentes;Não;;Não;;não;;Sim;sim;sim
59;468;Barrinha;SP;2016;35056011;Prefeitura Municipal de Barrinha;PMB;Local;Água e Esgoto;Administração pública direta;31579;31229;3529.08;2569.98;0.0;11000.0;11000.0;1223295.17;;0.0;0.0;100.0;100.0;0.0;19.6;98.89;98.89;0.97;0.0;100.0;96.65;;0.0;0.27177054643136456;0.9239465570400823;0.9239465570400823;-0.0;3505609;possui registro;95,00;100,00;5,00;Sim;Lei 2346/15;Parcialmente;não;;Sim;nas escolas  tem a programação sobre a importancia e as datas comemorativas;Sim;quando acontece a falta d água usamos caminhao pipa municipal e usina;não;;Não;não;sim
60;474;Barueri;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;264935;264935;557.19;20022.75;28506.04;88184.0;62647.0;151264950.19;8180964.2;0.0;0.0;100.0;93.5;22.41;41.48;100.0;93.5;0.0;0.2;97.14;96.86;0.79;96.86;0.3110624662159024;1.0;0.5427742292980973;-0.11379903418711033;3505708;possui registro;0,76;0,98;0,54;Sim;Lei Lei Municipal 2247/13 -  Plano de Saneamento Básico Setorial de Água e Esgoto;Sim, para todos os órgãos e entidades;sim;controle de desabastecimento junto a rede pública de ensino e saúde em caso de escassez sazonal;Não;;Não;;não;;Sim;sim;sim
61;482;Bastos;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;21070;18146;1230.16;1242.46;0.0;7862.0;7818.0;6345739.3;816004.6;0.0;0.0;100.0;100.0;100.0;11.04;87.56;87.33;0.0;0.0;100.0;100.0;0.43;100.0;-0.009998699356181362;0.07148878836578396;0.06742034467409162;0.4232899903974472;3505807;possui registro;86,00;86,00;100,00;Não;;Sim, para todos os órgãos e entidades;não;;Sim;Fornecimento de caminhão pipa;Sim;Fornecimento de caminhão pipa.;sim;No caso de escassez no município todo, será fornecido caminhão pipa para as áreas mais emergenciais.;Sim;não;sim
62;489;Batatais;SP;2016;35059011;Prefeitura Municipal de Batatais;PMB;Local;Água e Esgoto;Administração pública direta;61040;53981;7790.0;6328.0;0.0;23415.0;23267.0;10825126.68;;0.0;1790252.84;100.0;100.0;77.26;18.92;88.44;88.44;0.77;0.0;111.71;120.85;0.0;100.0;0.18767650834403082;0.12494365162310479;0.1503115933027879;-0.0;3505906;possui registro;98,00;100,00;100,00;Não;;Parcialmente;sim;Campanhas de conscientização e educação ambiental.;Sim;Caminhões pipa levam água para as escolas;Sim;Caminhões pipa levam a água para Unidades Básicas de Saúde e Unidade de Pronto Atendimento.;não;;Sim;não;sim
63;497;Bauru;SP;2016;35060011;Departamento de Água e Esgoto;DAE;Local;Água e Esgoto;Autarquia;369368;363190;45837.42;21126.87;0.0;134501.0;131635.0;145480070.43;31871159.36;0.0;0.0;99.9;98.8;3.44;51.52;98.23;97.15;0.24;0.06;101.62;101.64;0.4;116.36;0.539091205395068;0.49176221774775963;-0.02007578790751494;-0.11935708560273556;3506003;possui registro;97,15;98,23;10,00;Sim;;Parcialmente;sim;Manobras no sistema e, caso necessário, atendimento com caminhões pipa. Em caso de necessidade extre;Sim;Manobras no sistema e, caso necessário, atendimento com caminhões pipa.;Não;;sim;Manobras no sistema e, caso necessário, atendimento com caminhões pipa. Em caso de necessidade extre;Sim;não;sim
64;505;Bebedouro;SP;2016;35061011;Serviço Autônomo de Água e Esgoto de Bebedouro;SAAEB;Local;Água e Esgoto;Autarquia;77695;74038;9835.06;5488.45;0.0;33651.0;33651.0;22068731.97;583100.0;0.0;0.0;100.0;100.0;38.0;44.2;100.0;100.0;0.02;0.0;100.0;100.0;0.0;100.0;0.4419505320760626;1.0;1.0;0.08762524880051997;3506102;possui registro;100,00;100,00;30,00;Sim;Lei 3802;Parcialmente;sim;Racionamento com corte de distribuição por período estabelecido pelo SAAEB;Sim;Racionamento com corte de distribuição por período estabelecido pelo SAAEB;Sim;Racionamento com corte de distribuição por período estabelecido pelo SAAEB;não;;Sim;não;sim
65;513;Bento de Abreu;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;2902;2652;178.87;170.68;0.0;1081.0;1063.0;808893.45;24515.6;0.0;0.0;100.0;100.0;100.0;18.81;92.32;91.94;0.0;0.0;100.0;100.0;0.0;100.0;0.045787443394644134;0.12630285069625682;0.13864649015570718;8.668263416043736;3506201;possui registro;100,00;100,00;100,00;Sim;Decreto 1716 04/08/2015;Não;sim;CONSERVAÇÃO E RECUPERAÇÃO DE NASCENTES;Não;;Não;;sim;PLANO EMERGENCIAL DESENVOLVIDO JUNTO A SABESP;Sim;não;sim
66;521;Bernardino de Campos;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;11169;10011;705.71;667.54;0.0;4409.0;4268.0;3534276.38;79008.61;0.0;0.0;100.0;98.59;100.0;20.62;89.64;88.37;2.02;0.0;108.77;108.33;0.85;103.51;0.054087373000241024;0.11158318130010772;0.14205123994797367;-0.004675476883977099;3506300;possui registro;100,00;100,00;100,00;Não;;Não;não;;Não;;Não;;não;;Sim;não;sim
67;529;Bertioga;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;57942;56996;9396.88;5628.5;0.0;27384.0;11781.0;25299986.67;29747765.71;0.0;0.0;75.67;51.32;54.98;39.68;74.43;50.48;2.04;2.57;105.95;105.19;4.71;105.63;0.40102459539762125;0.09530114132089088;0.0703831341040751;-0.102252020050707;3506359;possui registro;55,00;98,00;100,00;Não;;Parcialmente;sim;Reservação,;Sim;reservação na própria unidade escolar, conscientização e sensibilização do uso racional da água;Sim;Reservação e uso racional da água;não;;Sim;não;sim
68;537;Bilac;SP;2016;35064011;Prefeitura Municipal de Bilac;PMB;Local;Água e Esgoto;Administração pública direta;7761;7137;550.0;548.0;0.0;3227.0;3165.0;542618.27;;0.0;162973.2;97.94;97.94;88.24;7.27;97.95;98.57;0.0;0.0;100.0;100.0;0.0;100.0;0.0036363636363636598;0.0;0.0;-0.0;3506409;possui registro;100,00;100,00;100,00;Sim;Lei 1952/2013;Não;não;;Não;;Não;;não;;Sim;não;sim
69;543;Birigui;SP;2016;35065011;Prefeitura Municipal de Birigui;PMB;Local;Água e Esgoto;Administração pública direta;119536;115973;7037.95;8613.78;6749.66;46552.0;45754.0;24615996.25;;26804.34;;100.0;100.0;99.18;20.64;100.0;100.0;0.2;2.39;95.12;95.36;0.0;89.44;0.3752521285414948;1.0;1.0;-0.3970701588475573;3506508;possui registro;100,00;100,00;100,00;Não;;Não;não;;Não;;Não;;não;;Sim;não;sim
70;551;Biritiba-Mirim;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;31479;27017;1130.97;1034.06;0.0;7325.0;6287.0;5015353.01;693504.63;0.0;0.0;64.84;55.44;67.4;27.91;55.65;47.58;0.13;0.25;125.8;125.8;0.38;125.8;0.08568750718409868;0.026190135035647395;0.01800515602764184;0.22679383541425596;3506607;não possui registro;;;;Não;;Não;não;;Não;;Não;;não;;Não;não;não
71;558;Boa Esperança do Sul;SP;2016;35067011;Prefeitura Municipal de Boa Esperança do Sul;PMBES;Local;Água e Esgoto;Administração pública direta;14638;13071;1095.0;975.54;0.0;4473.0;4473.0;248001.1;;50968.17;;100.0;100.0;0.0;10.91;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.1090958904109589;;;;3506706;possui registro;95,00;100,00;;Não;;Não;não;;Não;;Não;;não;;Não;não;não
72;562;Bocaina;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;11926;10989;965.34;818.39;0.0;4934.0;4640.0;4085053.87;144664.8;0.0;0.0;100.0;100.0;97.91;26.97;100.0;98.02;0.49;0.49;110.22;110.22;0.49;109.95;0.15222615865912537;1.0;0.5136778115501522;0.1370951463437007;3506805;possui registro;100,00;100,00;100,00;Não;;Não;não;;Não;;Não;;não;;Sim;não;sim
73;570;Bofete;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;11059;7051;565.91;488.98;0.0;3361.0;2968.0;2197846.06;198288.27;0.0;0.0;96.23;86.36;92.86;32.23;61.35;55.06;0.6;0.0;103.33;102.5;0.61;102.08;0.13594034387093346;0.02666173139034302;0.01744080088692776;21.570717958685766;3506904;possui registro;90,00;100,00;90,00;Sim;Lei 2121;Parcialmente;sim;A concessionária possui captações alternativas para garantir o abastecimento da população;Sim;A concessionária possui plano de contingenciamento de emergência;Sim;A concessionária possui plano de contingenciamento de emergência;sim;Em casos extremos a água é transportada por caminhões pipa até o a estação de tratamento/reservatóri;Sim;sim;sim
74;578;Boituva;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;56830;53459;3703.0;3303.87;0.0;19440.0;16424.0;23253893.1;1833234.28;0.0;0.0;83.02;70.92;73.24;23.81;78.1;66.71;0.0;1.15;104.59;103.57;0.0;103.57;0.1077855792600595;0.11581198232022716;0.06778892211495263;-0.1844555071126087;3507001;possui registro;96,40;100,00;100,00;Sim;Lei lei municipal 2202/2011;Não;não;;Não;;Não;;sim;Fornecimento atrvés de caminhão pipa;Sim;não;sim
75;586;Bom Jesus dos Perdões;SP;2016;35071011;Prefeitura Municipal de Bom Jesus dos Perdoes;PMBJP;Local;Água e Esgoto;Administração pública direta;23530;20746;1609.18;1065.41;0.0;7605.0;6022.0;3266290.06;;0.0;0.0;96.97;96.97;0.0;33.63;90.0;87.25;0.0;0.0;100.0;100.0;0.0;100.0;0.337917448638437;0.17075564278704614;0.13978416319122544;0.03627841173760255;3507100;possui registro;95,78;95,78;95,78;Sim;Decreto 55/2013;Não;não;;Não;;Não;;sim;abastecimento através de caminhão pipa;Não;sim;sim
76;592;Bom Sucesso de Itararé;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;3860;2627;203.17;124.14;0.0;937.0;846.0;603837.49;71718.09;0.0;0.0;85.61;82.15;96.52;52.67;58.26;55.91;1.55;0.0;107.5;106.67;0.0;105.83;0.3889845941822119;0.03312652841655798;0.031923563255382266;-0.3451328319046213;3507159;possui registro;;100,00;100,00;Sim;Lei Lei Municipal;Não;não;;Não;;Não;;não;;Não;não;sim
77;600;Borá;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;838;653;58.09;57.22;0.0;379.0;372.0;265909.31;18216.83;0.0;0.0;100.0;100.0;100.0;19.42;100.0;99.76;0.0;0.0;100.0;100.0;0.0;100.0;0.014976760199690187;;0.0;0.6831676926769762;3507209;possui registro;100,00;100,00;100,00;Sim;;Parcialmente;não;;Não;;Não;;não;;Não;não;não
78;608;Boracéia;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;4675;4192;298.85;270.88;0.0;1520.0;1500.0;1436885.84;219101.14;0.0;0.0;98.28;97.9;100.0;17.96;88.13;87.79;0.0;0.0;100.83;100.83;0.0;100.0;0.09359210306173671;0.0597083920285969;0.07942711867473695;0.4434860110759723;3507308;possui registro;100,00;100,00;100,00;Sim;Outro Convênio - Prefeitura e Estado;Parcialmente;não;;Sim;Abrange 100% da área;Sim;Abrange 100% da área;não;;Sim;sim;sim
